Total Expenses,Other Expenses,Medical,Competition Guarantees,Recruiting,Game Expenses and Travel,Facilities and Equipment,Coaches Compensation,Support and Admin Compensation w/Severance,Athletic Student Aid,Total Revenues,Other Revenue,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Ticket Sales,Total Academic Spending (University-Wide),Total Football Spending,Total Football Coaching Salaries,Athletics Related Debt,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities"
116617913.0,16713978.0,2346614.0,3242286.0,1785254.0,11561917.0,25194718.0,21363154.0,21219739.0,13281263.0,143776551.0,18823188.0,11213182.0,34233135.0,34782918.0,38914537.0,667751566.0,41549941.0,11957315.0,181873132.0,15981449.0
121184128.0,17416264.0,2474145.0,3163612.0,2193655.0,11792967.0,25166847.0,23159168.0,22184715.0,13932875.0,153234273.0,25289634.0,15471366.0,32196689.0,36945141.0,37219343.0,697451218.0,41993127.0,13111155.0,161726841.0,14699437.0
132354913.0,15788473.0,2987591.0,3581725.0,2174756.0,11391436.0,33835179.0,25143881.0,24219424.0,14242448.0,148911674.0,21121881.0,11181146.0,29354594.0,45337514.0,39235611.0,735249498.0,48641971.0,15156125.0,222567213.0,14956122.0
145277366.0,18118212.0,3167745.0,4276168.0,2748185.0,21884325.0,31285193.0,24998474.0,25362445.0,15546729.0,164119745.0,21221417.0,11997146.0,29651491.0,59515443.0,41118312.0,779817318.0,56214375.0,14119693.0,221214715.0,15578475.0
158646962.0,17991241.0,2977571.0,4144167.0,2669781.0,21896184.0,32854916.0,31643832.0,28264915.0,17314466.0,174317419.0,21451825.0,12115546.0,33111723.0,61718211.0,37642667.0,831338864.0,62252391.0,18943129.0,212688989.0,14954536.0
166533113.0,19924125.0,3191576.0,4166549.0,3311991.0,23563927.0,37418519.0,27979991.0,31346586.0,16741761.0,177481937.0,25111321.0,13128564.0,31213518.0,63316331.0,38243997.0,873981752.0,62944471.0,15299757.0,235169587.0,19129477.0
12687159.0,1297191.0,186419.0,243187.0,175951.0,2142879.0,2641527.0,1923122.0,1731691.0,2446194.0,15341533.0,946219.0,641115.0,3911111.0,1115916.0,4134371.0,191746389.0,4179856.0,667969.0,22111111.0,2111111.0
14171759.0,1155188.0,216823.0,196945.0,218527.0,2149915.0,3644611.0,2155757.0,1882941.0,2651164.0,15325573.0,1164357.0,683559.0,2937141.0,674227.0,3751847.0,195329181.0,4274351.0,791995.0,21499711.0,1151771.0
15322956.0,1528158.0,234165.0,331731.0,217942.0,2362581.0,3377816.0,2269482.0,2172115.0,2939177.0,17474898.0,1461186.0,665636.0,3557684.0,914167.0,4124659.0,219913431.0,5118618.0,786487.0,19467241.0,1132471.0
14752438.0,2168931.0,237183.0,337985.0,292153.0,1894867.0,2363175.0,2361347.0,2148576.0,3149321.0,16442198.0,962188.0,716625.0,3477924.0,672626.0,4169448.0,226367186.0,4377412.0,851371.0,12967873.0,1132471.0
17318691.0,2157137.0,228768.0,272468.0,178591.0,2693952.0,3928131.0,2541746.0,2116311.0,3312698.0,16754677.0,744721.0,558149.0,2388497.0,1159516.0,5135937.0,236995915.0,5297147.0,929661.0,13111111.0,2111111.0
16818678.0,1675538.0,267118.0,191596.0,242535.0,2387521.0,3523339.0,2713442.0,2364525.0,3463174.0,16861194.0,928281.0,574337.0,2615131.0,1265513.0,4691373.0,258382981.0,5182643.0,1158112.0,11843313.0,2111111.0
17748912.0,1875356.0,297945.0,152517.0,251416.0,2147323.0,3895518.0,2779515.0,2461943.0,3989419.0,18662336.0,1195918.0,612119.0,3298455.0,751511.0,5159875.0,266996718.0,5192114.0,1179313.0,11442193.0,1768919.0
19111913.0,1997465.0,322446.0,147841.0,275111.0,2616217.0,4562472.0,2794816.0,2535132.0,3771423.0,21218369.0,1196116.0,787252.0,3355151.0,1111144.0,5416748.0,265516689.0,5681689.0,1197765.0,11833521.0,1762686.0
19246333.0,2161712.0,351833.0,284693.0,296938.0,2551574.0,3599967.0,3152331.0,2934631.0,4112665.0,21116689.0,1295517.0,632897.0,3128482.0,914771.0,5189921.0,269486294.0,5945415.0,1173136.0,11117271.0,1783562.0
21311746.0,1873111.0,338265.0,276847.0,319558.0,2811634.0,4219118.0,3153112.0,2875482.0,4444731.0,21619117.0,1399539.0,941474.0,3251913.0,595427.0,5611729.0,268616567.0,6378123.0,1138141.0,11995672.0,1868174.0
23823841.0,1947788.0,341927.0,261319.0,351335.0,3315722.0,6384319.0,3439221.0,3216951.0,4577261.0,22379177.0,1664668.0,897816.0,4681628.0,692519.0,5699211.0,274217911.0,5463195.0,1247673.0,11219484.0,1611741.0
21375362.0,1851511.0,285462.0,214551.0,364322.0,3141293.0,3695488.0,3366122.0,3186819.0,4371815.0,22111118.0,1425626.0,1215396.0,4875157.0,822677.0,5962991.0,283381767.0,5244361.0,1217154.0,9413858.0,1624967.0
21216839.0,1791768.0,361954.0,636151.0,371962.0,3344242.0,2554267.0,3551118.0,3317814.0,5289664.0,27192241.0,1663434.0,1239497.0,9523794.0,1393911.0,5574292.0,296339687.0,6115525.0,1196213.0,8627761.0,1613786.0
22538137.0,2587211.0,316628.0,619847.0,366443.0,2991682.0,3217163.0,3686589.0,3345472.0,5427113.0,21941122.0,1392842.0,2216961.0,3385177.0,813881.0,5345258.0,291938241.0,5664645.0,1284774.0,12676599.0,1595737.0
71783112.0,11556471.0,651431.0,2576298.0,1518998.0,5574222.0,18761428.0,11349641.0,14521855.0,6274671.0,71295394.0,6619154.0,4557627.0,14862415.0,11642885.0,26266777.0,979599931.0,13586845.0,4224673.0,57114388.0,6928113.0
71565159.0,9241535.0,873155.0,1919751.0,1687615.0,5317318.0,18515521.0,11835944.0,14549165.0,6655276.0,73817262.0,9164656.0,4125431.0,19147636.0,13371114.0,21116829.0,1114621641.0,11946391.0,4123916.0,63115919.0,4632171.0
111517146.0,13379527.0,915439.0,2251111.0,1789311.0,7737687.0,31665592.0,16655628.0,16333622.0,9781351.0,111816196.0,11696131.0,4154643.0,26415319.0,17514151.0,29413335.0,1126518187.0,18171311.0,5146166.0,124215628.0,8115131.0
115972741.0,11364356.0,1131966.0,1979351.0,1928815.0,6789864.0,32513845.0,15955911.0,24325649.0,11193985.0,112795718.0,11197711.0,5756137.0,23678685.0,18445355.0,31722592.0,1143788537.0,24337466.0,5813213.0,165568681.0,11492331.0
111671619.0,17114739.0,815759.0,2252251.0,1861765.0,7774189.0,34653591.0,17817565.0,18753529.0,11638233.0,115729599.0,9141666.0,4534112.0,27936952.0,24455464.0,36119495.0,1247468321.0,19191135.0,6178421.0,188199727.0,7657353.0
97581416.0,12654115.0,863623.0,2139677.0,2263649.0,7819973.0,21272361.0,16146482.0,24771574.0,11858953.0,114368992.0,11111123.0,4633521.0,27945481.0,24849533.0,35689435.0,1339157942.0,21115163.0,5737462.0,187245331.0,11142166.0
111292115.0,13811124.0,1162565.0,4475111.0,2252991.0,7479122.0,22321141.0,17287551.0,21572697.0,11941126.0,112884286.0,9766498.0,6114894.0,25449117.0,26631231.0,33922547.0,1386164747.0,22286733.0,5942221.0,192488818.0,11523881.0
111269194.0,17471156.0,867739.0,2467111.0,2387211.0,6616272.0,24231712.0,16879375.0,27247189.0,12112751.0,111579779.0,8698398.0,4371771.0,24258597.0,27129917.0,34788151.0,1418344123.0,29798832.0,7664192.0,199155265.0,18573275.0
116153854.0,15788176.0,1174519.0,2582264.0,2593977.0,9311236.0,26689776.0,16933891.0,21137487.0,11943538.0,117499732.0,11874185.0,8682156.0,26773796.0,26997216.0,32572479.0,1479513443.0,32731417.0,7199979.0,182598931.0,19336416.0
113413325.0,13357469.0,1122819.0,2978781.0,2117511.0,11137423.0,32918481.0,18161181.0,21471689.0,12359984.0,126584133.0,9175427.0,14921151.0,33361421.0,34184191.0,34674844.0,966312187.0,38921641.0,7927182.0,155891137.0,17631987.0
128111514.0,16851113.0,1179753.0,2141359.0,2526147.0,14512188.0,34984899.0,19927317.0,22214736.0,13695312.0,141448955.0,11131616.0,14536165.0,34182765.0,42976128.0,36844478.0,1115122967.0,44116181.0,8667811.0,146265539.0,19145698.0
134881229.0,17111631.0,1515355.0,3277894.0,2756295.0,13357277.0,38118717.0,21832153.0,24184657.0,13956361.0,145653191.0,8627845.0,14912218.0,35428168.0,45563336.0,36781724.0,1151981571.0,51295415.0,9992513.0,137665122.0,19851117.0
151131497.0,17918585.0,1611841.0,3121411.0,3221244.0,13242893.0,35114293.0,21843314.0,39538282.0,14531655.0,143545115.0,8967131.0,14194742.0,35714713.0,45724171.0,35938797.0,1118111765.0,58832994.0,11213236.0,127796821.0,16877235.0
11171959.0,1429667.0,167364.0,44511.0,142737.0,866112.0,1441162.0,2112163.0,1147192.0,2721262.0,11171959.0,1194859.0,311781.0,1538771.0,329154.0,511149.0,116517169.0,2616636.0,713769.0,2259294.0,174242.0
11992234.0,1414581.0,99915.0,53111.0,259116.0,859456.0,1741611.0,2314145.0,1254824.0,2995717.0,11992234.0,988761.0,217511.0,1513621.0,271151.0,419929.0,113287657.0,2583653.0,662916.0,2219191.0,141169.0
11145444.0,1218169.0,114771.0,45591.0,267448.0,922321.0,1881416.0,2214681.0,1419769.0,2991381.0,11145444.0,632421.0,272511.0,1278284.0,339317.0,387962.0,119377917.0,2586928.0,717451.0,2184169.0,148421.0
12125537.0,1817711.0,117148.0,76831.0,247739.0,746294.0,1693219.0,2488111.0,1624664.0,3333942.0,12125534.0,741157.0,331467.0,1157475.0,368369.0,625354.0,119187389.0,2834933.0,751435.0,2184169.0,154176.0
14111719.0,2217577.0,161312.0,97511.0,283316.0,995344.0,2529817.0,2564791.0,1672154.0,3499919.0,14111719.0,915146.0,276118.0,1369228.0,351181.0,537453.0,128177371.0,3212772.0,766129.0,2184169.0,149911.0
13115269.0,1485297.0,153513.0,81111.0,216769.0,914977.0,2464125.0,2586361.0,1761775.0,3463463.0,13115269.0,528256.0,394572.0,1117515.0,578645.0,614169.0,137113212.0,2848361.0,821271.0,2114137.0,168879.0
13772577.0,1674264.0,174777.0,41544.0,238162.0,928371.0,2535696.0,2677167.0,2111915.0,3511891.0,13772577.0,461681.0,424714.0,957764.0,486343.0,637888.0,144475894.0,2836859.0,831719.0,1941512.0,168861.0
15111268.0,1839865.0,114432.0,66744.0,221939.0,1159231.0,2585885.0,2777258.0,2254161.0,4111853.0,15111268.0,514818.0,452611.0,1158598.0,371664.0,712167.0,148864761.0,3219839.0,857747.0,1864893.0,169611.0
14779261.0,2117319.0,186776.0,61274.0,249753.0,1211226.0,921841.0,2892736.0,2588278.0,4561169.0,14779261.0,381572.0,441791.0,1169141.0,461911.0,669863.0,154528441.0,3411659.0,859593.0,1972516.0,165584.0
16146157.0,2341271.0,311491.0,16111.0,331498.0,1311116.0,1181111.0,3136721.0,2717795.0,4922157.0,16146157.0,559439.0,422818.0,1424438.0,526462.0,796382.0,156987691.0,3426468.0,865171.0,1861524.0,165186.0
17359217.0,2466369.0,171726.0,7111.0,271422.0,1372591.0,1283771.0,3676759.0,2896916.0,5214665.0,17359217.0,911321.0,461451.0,991631.0,663496.0,1177718.0,159777161.0,4125187.0,1118744.0,1744546.0,165331.0
16659723.0,1928514.0,246931.0,51111.0,344522.0,1288611.0,1191684.0,3772325.0,2916431.0,4931728.0,16659723.0,629121.0,513412.0,1197231.0,596667.0,1143949.0,162576678.0,4146313.0,1173732.0,1627931.0,161534.0
17814167.0,2156295.0,217629.0,58111.0,331151.0,1393219.0,1385385.0,4161366.0,3168174.0,5133958.0,17814167.0,1171258.0,542121.0,1118558.0,746414.0,973514.0,173139561.0,4523391.0,1422586.0,1519534.0,161779.0
18819569.0,3176679.0,156211.0,1.0,341162.0,1125765.0,1373638.0,4177136.0,3437889.0,5132191.0,18819569.0,715741.0,629371.0,1814637.0,918198.0,814218.0,181994211.0,4521312.0,1315947.0,1389423.0,161696.0
5517791.0,184544.0,122376.0,11111.0,141241.0,465413.0,951387.0,951691.0,724961.0,1967181.0,5612664.0,11631.0,1.0,363482.0,276959.0,71937.0,62154741.0,1384113.0,343185.0,1.0,1.0
6668956.0,346123.0,135531.0,26511.0,163589.0,533592.0,854153.0,1177421.0,898187.0,2533861.0,6668956.0,14412.0,47621.0,411117.0,298869.0,67211.0,76659919.0,1847886.0,461135.0,621261.0,21818.0
7613798.0,542265.0,139715.0,7111.0,179222.0,617634.0,1163799.0,1346714.0,1133328.0,2684141.0,7613798.0,28939.0,57874.0,424111.0,314993.0,76737.0,83922542.0,1952517.0,491595.0,621251.0,2217.0
9523712.0,461155.0,182381.0,36471.0,164114.0,663728.0,1776712.0,1535119.0,1319618.0,3395626.0,9523712.0,23811.0,1.0,716224.0,537299.0,67199.0,94635455.0,2514215.0,526118.0,1722674.0,158315.0
11227114.0,481129.0,268271.0,43181.0,172747.0,771516.0,1813467.0,1671369.0,1282644.0,3724911.0,11227114.0,27411.0,1.0,763547.0,521292.0,91779.0,98899412.0,2631164.0,577961.0,292124.0,156212.0
9187815.0,519284.0,219765.0,19539.0,182561.0,851431.0,313956.0,1739117.0,1382671.0,3871511.0,9187815.0,21613.0,1.0,576337.0,662581.0,72762.0,112451161.0,2641151.0,619323.0,1567498.0,253289.0
9719378.0,442681.0,191761.0,7541.0,198182.0,952196.0,336839.0,2118154.0,1466128.0,4117198.0,9719378.0,21614.0,31611.0,655295.0,537572.0,81664.0,118696355.0,2941811.0,617316.0,1648129.0,275181.0
11612111.0,463251.0,251447.0,42937.0,189381.0,927982.0,834124.0,2271213.0,1461923.0,4162953.0,11612111.0,112224.0,195247.0,698282.0,511856.0,111131.0,98496192.0,3144831.0,628579.0,1223115.0,259244.0
11679463.0,551477.0,172188.0,119911.0,194621.0,818771.0,944219.0,2494843.0,1494889.0,3888555.0,11679463.0,154631.0,212258.0,457851.0,588218.0,115598.0,111675874.0,3117146.0,697623.0,3174135.0,318786.0
11318729.0,918414.0,261137.0,42951.0,217881.0,1122918.0,1131651.0,2521369.0,1364622.0,3841897.0,11318729.0,261157.0,151574.0,679864.0,432876.0,156799.0,118611211.0,3186514.0,727849.0,5573782.0,347751.0
12112839.0,743172.0,311497.0,51382.0,217114.0,933459.0,1355381.0,2631662.0,1521846.0,4249436.0,12112812.0,251188.0,159137.0,841185.0,847894.0,171524.0,111895625.0,3483393.0,771852.0,5188672.0,711651.0
82411829.0,11524665.0,912667.0,1167723.0,1118718.0,15231625.0,15899136.0,12411122.0,18521598.0,5745775.0,89651682.0,11298115.0,8588117.0,22324445.0,11673179.0,33517576.0,1231751513.0,13919263.0,4887932.0,64435111.0,7679142.0
97235567.0,11814872.0,1695681.0,1556573.0,1156826.0,21671914.0,16129684.0,15821281.0,21923646.0,7475112.0,115148632.0,11691441.0,9367724.0,27191731.0,11748157.0,44562934.0,1429787918.0,16716359.0,5621654.0,212765111.0,7788241.0
111996365.0,15917917.0,1644712.0,2599256.0,1291852.0,23222152.0,18822213.0,17811365.0,22714142.0,6993766.0,121288371.0,11212417.0,16639171.0,35157421.0,11538123.0,44691119.0,1358278911.0,19136137.0,6841895.0,213738111.0,11113768.0
127651428.0,19178136.0,1678182.0,2412295.0,1322464.0,26124447.0,24712118.0,19711681.0,24631111.0,7891315.0,138459149.0,12566931.0,18164827.0,37291371.0,14541813.0,55394219.0,1631318164.0,22541547.0,8459184.0,222488111.0,14655114.0
131436534.0,16631355.0,1853181.0,2191581.0,1257768.0,26581948.0,26162165.0,22395656.0,25119487.0,8444494.0,143555354.0,12188182.0,22165642.0,37111292.0,15189676.0,56741662.0,1811653519.0,23839414.0,11172734.0,221582111.0,16312134.0
133686815.0,13229131.0,1619612.0,2112457.0,1471389.0,31732198.0,25653581.0,22231725.0,27681115.0,8957818.0,151295926.0,13516721.0,22841191.0,37337126.0,14874179.0,61196689.0,1858516717.0,24864162.0,9992129.0,226527111.0,17529538.0
138269711.0,13461929.0,1683199.0,2394373.0,1457857.0,29568825.0,26687534.0,23429972.0,31236831.0,9351291.0,163295115.0,13161359.0,28713911.0,41747347.0,21131131.0,59217378.0,1963644267.0,24773663.0,11977419.0,232646111.0,17633494.0
146817585.0,16316767.0,1865346.0,2738277.0,1415178.0,32762697.0,26524179.0,24415165.0,31823731.0,9956345.0,165691486.0,11722189.0,33421518.0,37386271.0,21741373.0,61861735.0,2118659618.0,27115131.0,11262721.0,242597111.0,18176124.0
154128877.0,21692133.0,2114676.0,2156469.0,1463993.0,26962323.0,27222914.0,25375194.0,36499199.0,11842276.0,161135187.0,13394122.0,31955783.0,37633131.0,23941351.0,53655411.0,2157382318.0,34885137.0,12518126.0,233112111.0,18217793.0
183162661.0,25256269.0,2123947.0,2183421.0,1351428.0,33797117.0,35735742.0,23757431.0,38512639.0,11641141.0,183521128.0,13314168.0,32891717.0,44273349.0,25241592.0,63288312.0,2111271659.0,25862115.0,9911111.0,218195111.0,18194546.0
181493246.0,26511461.0,1322697.0,1796575.0,1591187.0,31357442.0,35113554.0,24211316.0,37865747.0,11747318.0,187981158.0,17189798.0,36778341.0,42159118.0,31351948.0,61871893.0,2216329414.0,28672761.0,11525119.0,219324111.0,18339853.0
217363194.0,31727917.0,1764738.0,2249142.0,2285124.0,37156578.0,46443516.0,24632746.0,48995281.0,12767491.0,214831647.0,17525923.0,45919839.0,46119194.0,32191475.0,72457216.0,2319574121.0,41173727.0,11175865.0,211154111.0,18329365.0
217327119.0,25779186.0,1681414.0,2157111.0,3199172.0,21778855.0,64191646.0,26211512.0,49911821.0,12655927.0,219412579.0,17814118.0,47184531.0,53245181.0,33735993.0,66771366.0,2381623939.0,41936348.0,11295725.0,191565111.0,18325472.0
21325413.0,2593128.0,555316.0,341511.0,411294.0,3248195.0,4124412.0,3199589.0,2198752.0,4864327.0,21325418.0,1155366.0,1272179.0,3129616.0,1138716.0,3639657.0,193125755.0,6711815.0,1341728.0,5762599.0,1731624.0
23741388.0,3237784.0,586635.0,662461.0,421171.0,3744496.0,4183532.0,3511671.0,2411415.0,5191225.0,23449615.0,1351579.0,1367116.0,3645959.0,2348431.0,4582158.0,211295319.0,7624452.0,1467755.0,5183124.0,774277.0
23217842.0,2832377.0,632439.0,558811.0,525131.0,3793721.0,3241218.0,3718851.0,2571221.0,5345186.0,23358129.0,1476588.0,1215137.0,3473243.0,2427362.0,4525383.0,221429219.0,7517527.0,1464337.0,4351541.0,715197.0
25717421.0,3241847.0,687267.0,591142.0,564748.0,4214965.0,4161496.0,4117178.0,2885618.0,5354271.0,25269243.0,1652361.0,1371712.0,4165533.0,2815919.0,3674617.0,213896942.0,9116354.0,1715865.0,3793212.0,669896.0
25547681.0,2914814.0,659654.0,983118.0,541797.0,4344983.0,3319152.0,4242191.0,3175973.0,5467319.0,25595295.0,1725567.0,1341459.0,3131889.0,3189457.0,4262168.0,231881391.0,8851416.0,1721511.0,3229162.0,689217.0
26614312.0,3175763.0,737192.0,767866.0,531299.0,3842913.0,4154768.0,4781158.0,3144164.0,5679289.0,26694118.0,1673173.0,1325311.0,3361765.0,3356564.0,2841759.0,298165239.0,9113216.0,1837234.0,7361923.0,1544715.0
27661527.0,2841549.0,834351.0,1112689.0,517999.0,4144851.0,4178874.0,4745671.0,3166391.0,6318154.0,27694358.0,1581723.0,1415759.0,3171855.0,3462545.0,3318199.0,317844394.0,9421227.0,1757466.0,16481783.0,1853413.0
27192238.0,2585112.0,814343.0,825411.0,521218.0,4134425.0,4146351.0,4626811.0,2938576.0,6511112.0,27231937.0,1264585.0,1538113.0,3133178.0,3361852.0,2292551.0,319499971.0,8811291.0,1658658.0,15698111.0,1659674.0
28964818.0,3314113.0,858413.0,692416.0,519916.0,4284265.0,3999973.0,5231814.0,3511136.0,6573982.0,29117848.0,1441293.0,1576333.0,3127983.0,3297331.0,3112512.0,337861391.0,11134441.0,2116793.0,15118111.0,1444554.0
28521887.0,2942496.0,867517.0,538511.0,568953.0,4525811.0,4113821.0,5421112.0,3259471.0,6385338.0,28645661.0,1691154.0,1516299.0,3382825.0,3442636.0,2326459.0,339269111.0,9115799.0,2158846.0,15237111.0,1444146.0
29395257.0,2412711.0,868678.0,474117.0,721544.0,4749169.0,3529128.0,5817722.0,3561868.0,7272431.0,29836835.0,1514116.0,1882221.0,2917737.0,4127858.0,2485713.0,362634139.0,9932288.0,2367719.0,14175111.0,1473325.0
32511383.0,2695391.0,956173.0,863776.0,668156.0,4333357.0,5432277.0,5881115.0,3682881.0,7997558.0,32719151.0,1249475.0,2287115.0,3849332.0,4161131.0,1988231.0,372996815.0,11738195.0,2253625.0,15251111.0,1591148.0
32139189.0,2972139.0,983543.0,953615.0,631694.0,4222719.0,4721661.0,5819119.0,3873125.0,7872794.0,31781343.0,1192915.0,2276125.0,4161347.0,2761987.0,2192975.0,377963598.0,11825557.0,2199927.0,13115111.0,1556581.0
33439133.0,2835178.0,898791.0,651787.0,658861.0,4116446.0,5113769.0,5931995.0,5421298.0,7822119.0,32855313.0,1428275.0,2377584.0,2676553.0,3111184.0,1591348.0,384322314.0,12328422.0,2517121.0,13183111.0,1471841.0
21223177.0,4791726.0,318117.0,215929.0,462337.0,2574548.0,1838937.0,3535166.0,2994911.0,4511616.0,22318215.0,568596.0,2242186.0,2726313.0,622446.0,2266444.0,415274454.0,4921711.0,1194452.0,1.0,1.0
24891193.0,5125537.0,353556.0,218195.0,517319.0,3382461.0,2444151.0,4121798.0,3535269.0,5213118.0,23817953.0,731872.0,2625367.0,2547311.0,733539.0,2228523.0,425923454.0,6377631.0,1438293.0,1.0,1.0
27175879.0,5214528.0,399785.0,381518.0,458452.0,3883428.0,3221519.0,4118831.0,3673659.0,5845181.0,26937994.0,985181.0,2851118.0,2511752.0,2388988.0,2368531.0,411372225.0,6864515.0,1383781.0,1.0,1.0
26177864.0,3481653.0,452671.0,475511.0,494122.0,3641722.0,4412111.0,4244895.0,3887631.0,5188761.0,26817547.0,979437.0,2835136.0,3112157.0,3385484.0,2155482.0,428211397.0,8518786.0,1496925.0,1961111.0,42345.0
26443958.0,2351854.0,359556.0,381111.0,554351.0,4513431.0,3379362.0,4733295.0,4938122.0,5243188.0,27426119.0,959288.0,2152888.0,2273665.0,3156658.0,2121837.0,454768465.0,8452173.0,1912953.0,2337571.0,218851.0
31114385.0,2243262.0,457913.0,845159.0,656261.0,5267826.0,4915212.0,5583511.0,4296522.0,5838751.0,28772631.0,985357.0,2195938.0,1765192.0,3464428.0,1998788.0,461147119.0,11699661.0,2355193.0,2192257.0,278417.0
31318818.0,2657111.0,553268.0,412411.0,655671.0,4299465.0,5344798.0,6227774.0,5128744.0,6129598.0,31368193.0,1436913.0,2193957.0,3273916.0,3385516.0,1871748.0,472273127.0,9795111.0,2946365.0,1833111.0,297335.0
13141714.0,985481.0,111837.0,11714.0,167751.0,1148761.0,3191973.0,2141165.0,2121495.0,3371538.0,14197541.0,356716.0,281273.0,639667.0,514514.0,122328.0,167719258.0,1611773.0,417361.0,7356419.0,827457.0
16143721.0,1668773.0,167771.0,37451.0,245459.0,1441418.0,2852163.0,2769526.0,2586971.0,4275191.0,16477932.0,591981.0,261517.0,837334.0,583719.0,194184.0,199529191.0,2317247.0,569832.0,9583214.0,835173.0
17851327.0,1725398.0,184113.0,92528.0,266193.0,2173221.0,3154771.0,3116831.0,2831349.0,4518125.0,18568771.0,449111.0,219816.0,793292.0,1125957.0,273467.0,187631996.0,2761446.0,648289.0,6723625.0,616651.0
18962823.0,1874987.0,184144.0,1.0,289124.0,2186148.0,2831372.0,3231916.0,3438192.0,4929241.0,19162155.0,347822.0,232116.0,642175.0,821714.0,381469.0,214233399.0,3329131.0,725411.0,7936418.0,662259.0
21196963.0,1885876.0,177746.0,14511.0,326967.0,2168658.0,3111716.0,3367961.0,3641188.0,5614351.0,21521463.0,416818.0,314655.0,811449.0,959937.0,414511.0,226475191.0,4151262.0,939146.0,7411835.0,719188.0
21545542.0,1593198.0,236291.0,1.0,411729.0,1956534.0,3485171.0,3389587.0,4119765.0,5464468.0,21144614.0,542363.0,381181.0,911753.0,984287.0,219814.0,233391918.0,3735146.0,913482.0,9416457.0,837375.0
25137159.0,3113491.0,246877.0,253111.0,376848.0,2139289.0,4941572.0,4212685.0,4247824.0,5715473.0,22864115.0,634948.0,324736.0,682361.0,1438611.0,265215.0,261493435.0,4241427.0,1127198.0,33385659.0,1439687.0
23197812.0,2557362.0,254521.0,62111.0,323757.0,1899363.0,3947851.0,4123913.0,4517731.0,5411315.0,22831747.0,714431.0,164271.0,912491.0,1188926.0,211219.0,251179631.0,2754721.0,1132483.0,4467214.0,576487.0
24477133.0,2839134.0,316752.0,4511.0,399778.0,1915293.0,4223523.0,4568915.0,4599341.0,5619897.0,24833346.0,891828.0,255111.0,1278151.0,1423496.0,643151.0,266164878.0,4114188.0,1157881.0,4196113.0,572594.0
25493298.0,3215617.0,441154.0,91511.0,491731.0,2118137.0,4144982.0,4531191.0,4548685.0,6121611.0,25181958.0,581145.0,351134.0,1776989.0,1465944.0,353715.0,278141187.0,4181292.0,1128963.0,3711211.0,585163.0
29412429.0,1871161.0,639498.0,192171.0,423147.0,2523329.0,7148624.0,4692853.0,4727355.0,7195393.0,27424255.0,247686.0,317713.0,1111947.0,1277293.0,327551.0,284921873.0,4314648.0,1219122.0,3269223.0,582659.0
26972945.0,1243999.0,473555.0,18393.0,511911.0,2169411.0,6675359.0,4917768.0,3979295.0,7113255.0,26989399.0,439637.0,328795.0,1.0,1917582.0,311872.0,294812925.0,4549157.0,1314835.0,2835234.0,531118.0
24795399.0,867283.0,531746.0,37195.0,511113.0,2876574.0,3522452.0,5117147.0,3715826.0,7628173.0,24982355.0,549887.0,665188.0,1.0,1242279.0,198187.0,296731571.0,4818519.0,1227543.0,2381939.0,579641.0
11975714.0,1879843.0,111513.0,419111.0,164666.0,1357621.0,1141548.0,1982911.0,1293691.0,3626942.0,11975714.0,461112.0,357774.0,2119217.0,579258.0,641217.0,155131412.0,3352473.0,921347.0,11381916.0,471981.0
12825677.0,1783967.0,172129.0,293175.0,217276.0,1116119.0,1957163.0,2245141.0,1228914.0,3812114.0,12825677.0,468618.0,454641.0,1411125.0,567131.0,617862.0,171691144.0,4153257.0,1175817.0,9874292.0,482254.0
14142659.0,1856741.0,181568.0,481433.0,225594.0,1487673.0,2561413.0,2521237.0,1191748.0,3636263.0,14142659.0,335213.0,151111.0,1692562.0,927664.0,896159.0,191968648.0,4566616.0,1196425.0,11717111.0,643499.0
14327947.0,1671566.0,171584.0,342824.0,281467.0,1484767.0,2764772.0,2632968.0,1326175.0,3652824.0,14327947.0,384251.0,165111.0,2129595.0,611224.0,639775.0,188711621.0,4553311.0,1234158.0,9688962.0,611221.0
15458151.0,1597731.0,193719.0,419911.0,218247.0,1787612.0,3138916.0,3115132.0,1313761.0,3893143.0,15458151.0,214111.0,181111.0,2127691.0,969321.0,862517.0,229154741.0,5194183.0,1455762.0,9178742.0,611221.0
15783593.0,1368359.0,197819.0,482511.0,216476.0,1925295.0,2687138.0,3153146.0,1368616.0,4394244.0,15783593.0,221186.0,161616.0,2285919.0,1136717.0,936298.0,247184565.0,4411873.0,1491167.0,9156369.0,621696.0
15246721.0,964511.0,221474.0,234276.0,238463.0,2123877.0,2843428.0,3133592.0,1471269.0,4116841.0,15246721.0,214173.0,218179.0,2151695.0,1135143.0,689998.0,247724281.0,4427914.0,1455479.0,8861244.0,637273.0
16514664.0,1171119.0,218235.0,642719.0,254595.0,1791185.0,3224836.0,3149771.0,1448742.0,4715672.0,16514664.0,191296.0,162379.0,1948898.0,921721.0,831368.0,242281173.0,5228819.0,1462169.0,46145155.0,3239336.0
